scooter, user, initialLoad, finalLoad, sourceX, sourceY, destinationX, destinationY, startTime, endTime
137,403,3,4,4.3651,50.87751,4.37418,50.86531,2018-03-27T23:48:32,2018-03-28T05:20:50
388,344,3,4,4.36188,50.85218,4.36197,50.83236,2018-03-27T23:27:20,2018-03-28T05:22:04
483,421,1,4,4.36239,50.8398,4.37295,50.85139,2018-03-27T22:05:37,2018-03-28T05:25:03
298,373,0,4,4.36215,50.85827,4.37137,50.84003,2018-03-27T22:02:54,2018-03-28T05:25:35
210,389,0,4,4.36882,50.86223,4.37965,50.84444,2018-03-27T22:23:44,2018-03-28T05:25:42
521,209,3,4,4.36584,50.84786,4.36236,50.84143,2018-03-27T22:00:16,2018-03-28T05:25:57
264,301,2,4,4.37379,50.85812,4.37804,50.82379,2018-03-27T22:05:25,2018-03-28T05:26:23
528,291,3,4,4.36111,50.85112,4.36279,50.83014,2018-03-27T23:09:14,2018-03-28T05:26:29
447,467,1,4,4.36242,50.83655,4.36577,50.82844,2018-03-27T22:02:00,2018-03-28T05:28:15
480,426,3,4,4.37169,50.83266,4.36903,50.84509,2018-03-27T22:02:33,2018-03-28T05:33:23
31,371,0,4,4.37916,50.82714,4.37817,50.86118,2018-03-27T22:00:10,2018-03-28T05:33:49
322,277,3,4,4.36706,50.86032,4.37761,50.84892,2018-03-27T22:08:13,2018-03-28T05:33:49
475,328,1,4,4.36324,50.87538,4.37005,50.86702,2018-03-27T23:18:22,2018-03-28T05:35:54
206,63,1,4,4.37225,50.82068,4.37322,50.82955,2018-03-27T22:05:00,2018-03-28T05:39:18
232,337,2,4,4.36648,50.85565,4.36011,50.82841,2018-03-27T23:25:08,2018-03-28T05:39:58
27,28,3,4,4.36693,50.86929,4.36468,50.85787,2018-03-27T22:01:41,2018-03-28T05:41:24
369,262,1,4,4.36549,50.83662,4.37129,50.87087,2018-03-27T23:32:04,2018-03-28T05:41:24
410,334,2,4,4.36118,50.86931,4.37899,50.87238,2018-03-27T23:56:49,2018-03-28T05:45:34
268,471,1,4,4.37257,50.82965,4.3758,50.87972,2018-03-27T22:07:14,2018-03-28T05:47:06
60,206,2,4,4.36557,50.86439,4.3605,50.82946,2018-03-27T22:05:16,2018-03-28T05:48:35
594,529,0,4,4.36411,50.83225,4.37728,50.85915,2018-03-27T23:33:11,2018-03-28T05:50:08
185,184,2,4,4.36342,50.864,4.36062,50.82254,2018-03-27T23:21:48,2018-03-28T05:50:19
192,538,2,4,4.36927,50.8707,4.37352,50.86693,2018-03-27T22:01:00,2018-03-28T05:50:34
193,206,1,4,4.37807,50.85814,4.36539,50.87815,2018-03-27T22:08:50,2018-03-28T05:53:39
406,290,2,4,4.37448,50.82837,4.36859,50.86576,2018-03-27T22:48:21,2018-03-28T05:53:58
115,13,3,4,4.3652,50.85099,4.3793,50.82599,2018-03-27T22:00:17,2018-03-28T05:54:41
9,216,1,4,4.37054,50.83354,4.36852,50.8609,2018-03-27T22:03:29,2018-03-28T05:55:00
17,166,1,4,4.36039,50.87405,4.37633,50.87057,2018-03-27T22:46:50,2018-03-28T05:56:04
77,223,2,4,4.37576,50.82901,4.37648,50.86605,2018-03-27T22:00:26,2018-03-28T05:57:05
104,191,2,4,4.366,50.86437,4.37616,50.87913,2018-03-27T23:21:26,2018-03-28T05:58:59
310,498,0,4,4.37962,50.87977,4.36251,50.84627,2018-03-27T22:00:38,2018-03-28T05:59:03
56,385,1,4,4.36971,50.83318,4.36688,50.85225,2018-03-27T22:02:49,2018-03-28T06:00:38
342,243,2,4,4.37045,50.86872,4.37763,50.85058,2018-03-27T22:00:09,2018-03-28T06:03:29
90,300,0,4,4.36891,50.8557,4.36608,50.87752,2018-03-27T22:00:52,2018-03-28T06:04:53
118,439,3,4,4.3745,50.86063,4.37453,50.82785,2018-03-27T22:00:46,2018-03-28T06:11:22
501,177,3,4,4.36603,50.83362,4.37697,50.8619,2018-03-27T23:28:25,2018-03-28T06:12:14
61,456,2,4,4.3709,50.83288,4.36896,50.8392,2018-03-27T22:02:54,2018-03-28T06:13:05
441,10,1,4,4.37728,50.86936,4.36185,50.83573,2018-03-27T22:09:17,2018-03-28T06:14:27
293,414,1,4,4.36892,50.82744,4.37143,50.82179,2018-03-27T22:21:23,2018-03-28T06:14:45
178,88,3,4,4.37382,50.825,4.3686,50.84991,2018-03-27T22:08:51,2018-03-28T06:19:11
135,279,3,4,4.37906,50.84352,4.36203,50.87457,2018-03-27T22:02:55,2018-03-28T06:32:38
250,161,0,4,4.37988,50.84876,4.37012,50.83064,2018-03-27T22:06:18,2018-03-28T06:34:21
459,111,3,4,4.37395,50.85224,4.36355,50.83882,2018-03-27T22:58:15,2018-03-28T06:34:44
367,459,2,4,4.36273,50.83257,4.3728,50.87156,2018-03-27T22:03:13,2018-03-28T06:34:52
332,108,3,4,4.37551,50.87715,4.37033,50.86199,2018-03-27T22:00:42,2018-03-28T06:35:55
255,122,0,4,4.37049,50.82322,4.36387,50.82638,2018-03-27T22:04:47,2018-03-28T06:37:23
143,335,3,4,4.37018,50.87719,4.36554,50.83688,2018-03-27T23:40:26,2018-03-28T06:37:30
535,91,1,4,4.37441,50.8324,4.37467,50.82065,2018-03-27T22:03:45,2018-03-28T06:49:26
236,32,3,4,4.36435,50.83798,4.36644,50.8539,2018-03-27T22:58:13,2018-03-28T06:57:26
247,509,0,4,4.3727,50.86883,4.36904,50.876,2018-03-28T23:27:44,2018-03-29T05:04:39
91,196,2,4,4.36278,50.83143,4.37422,50.83984,2018-03-28T22:49:14,2018-03-29T05:07:04
5,2,0,4,4.37151,50.87685,4.36267,50.867,2018-03-28T22:04:33,2018-03-29T05:12:14
8,283,0,4,4.37974,50.83061,4.37125,50.85999,2018-03-28T22:08:19,2018-03-29T05:14:23
175,31,3,4,4.36579,50.85646,4.37162,50.86942,2018-03-28T22:01:54,2018-03-29T05:14:59
584,410,1,4,4.37561,50.85754,4.37481,50.87027,2018-03-28T22:04:10,2018-03-29T05:15:07
472,534,3,4,4.36063,50.87909,4.3797,50.84623,2018-03-28T23:03:24,2018-03-29T05:15:56
471,489,3,4,4.36857,50.85855,4.36782,50.84058,2018-03-28T22:00:01,2018-03-29T05:16:03
522,389,1,4,4.37809,50.82593,4.36484,50.82659,2018-03-28T22:03:37,2018-03-29T05:16:13
467,7,1,4,4.36818,50.83985,4.37594,50.85804,2018-03-28T23:00:11,2018-03-29T05:17:59
335,150,1,4,4.3708,50.87684,4.37686,50.82435,2018-03-28T22:03:44,2018-03-29T05:25:11
19,329,1,4,4.37133,50.85551,4.37349,50.87309,2018-03-28T22:04:42,2018-03-29T05:26:48
120,533,3,4,4.37415,50.84451,4.36458,50.85269,2018-03-28T23:06:43,2018-03-29T05:29:08
480,472,2,4,4.36903,50.84509,4.36908,50.8606,2018-03-28T22:00:32,2018-03-29T05:29:20
279,312,3,4,4.36686,50.84228,4.36059,50.82264,2018-03-28T22:02:49,2018-03-29T05:29:55
93,144,1,4,4.37569,50.83064,4.37109,50.85084,2018-03-28T22:07:41,2018-03-29T05:30:05
399,135,2,4,4.36943,50.85447,4.36719,50.84913,2018-03-28T22:57:04,2018-03-29T05:32:00
496,169,2,4,4.3767,50.826,4.37004,50.83145,2018-03-28T23:51:03,2018-03-29T05:33:11
477,93,1,4,4.36329,50.83577,4.37835,50.86508,2018-03-28T22:06:45,2018-03-29T05:33:20
158,63,0,4,4.37498,50.8705,4.37026,50.86456,2018-03-28T23:55:33,2018-03-29T05:34:52
188,41,0,4,4.36215,50.87519,4.36251,50.86606,2018-03-28T23:41:54,2018-03-29T05:35:36
81,472,0,4,4.36671,50.85983,4.36998,50.83085,2018-03-28T22:01:07,2018-03-29T05:36:58
437,521,1,4,4.36224,50.83354,4.37155,50.83723,2018-03-28T22:02:49,2018-03-29T05:39:04
446,245,3,4,4.36744,50.86166,4.36345,50.8413,2018-03-28T22:09:51,2018-03-29T05:42:59
382,15,3,4,4.36321,50.83527,4.36232,50.82396,2018-03-28T22:59:08,2018-03-29T05:43:05
305,394,0,4,4.36434,50.8735,4.36469,50.85538,2018-03-28T22:01:53,2018-03-29T05:45:28
429,459,1,4,4.37085,50.83925,4.37546,50.86868,2018-03-28T22:09:22,2018-03-29T05:46:51
371,324,3,4,4.37609,50.86807,4.36539,50.86795,2018-03-28T23:53:52,2018-03-29T05:47:17
9,371,1,4,4.36852,50.8609,4.37697,50.8546,2018-03-28T23:41:02,2018-03-29T05:55:49
315,319,1,4,4.375,50.85172,4.37905,50.84817,2018-03-28T23:09:42,2018-03-29T05:58:28
103,410,1,4,4.3701,50.87185,4.37551,50.86437,2018-03-28T22:09:44,2018-03-29T05:58:31
185,400,1,4,4.37506,50.8321,4.37641,50.83503,2018-03-28T22:06:20,2018-03-29T06:00:16
238,7,1,4,4.3698,50.84241,4.36151,50.87578,2018-03-28T22:03:09,2018-03-29T06:01:33
435,139,0,4,4.37041,50.87857,4.37032,50.87597,2018-03-28T22:05:43,2018-03-29T06:02:36
13,207,3,4,4.36948,50.86553,4.37946,50.87715,2018-03-28T22:06:57,2018-03-29T06:04:52
317,529,1,4,4.37426,50.82305,4.36108,50.85304,2018-03-28T22:06:25,2018-03-29T06:06:35
207,141,2,4,4.3627,50.87484,4.37967,50.82441,2018-03-28T23:10:08,2018-03-29T06:12:39
355,335,3,4,4.37297,50.84741,4.37436,50.82347,2018-03-28T22:01:02,2018-03-29T06:20:30
249,240,3,4,4.36127,50.84593,4.37097,50.82713,2018-03-28T22:05:50,2018-03-29T06:20:34
117,243,3,4,4.36248,50.84788,4.37126,50.87713,2018-03-28T23:47:58,2018-03-29T06:21:08
405,351,2,4,4.37098,50.86324,4.37819,50.84211,2018-03-28T22:15:51,2018-03-29T06:21:20
387,265,1,4,4.37869,50.84041,4.36327,50.82279,2018-03-28T22:02:48,2018-03-29T06:22:45
347,449,2,4,4.3644,50.84406,4.37357,50.87411,2018-03-28T22:02:42,2018-03-29T06:24:41
415,345,2,4,4.36594,50.82542,4.36279,50.85265,2018-03-28T22:03:20,2018-03-29T06:25:33
200,165,1,4,4.36041,50.84166,4.3757,50.82885,2018-03-28T22:03:04,2018-03-29T06:25:52
105,224,0,4,4.36575,50.82499,4.37123,50.8585,2018-03-28T23:22:08,2018-03-29T06:27:59
358,509,2,4,4.37999,50.87867,4.36358,50.8533,2018-03-28T22:06:15,2018-03-29T06:28:57
243,300,3,4,4.37981,50.86136,4.37805,50.85919,2018-03-28T22:06:55,2018-03-29T06:32:23
22,271,3,4,4.3799,50.82757,4.36866,50.83108,2018-03-28T22:02:10,2018-03-29T06:32:58
150,150,0,4,4.36578,50.86719,4.37654,50.85941,2018-03-28T22:03:52,2018-03-29T06:33:17
151,39,0,4,4.36941,50.82317,4.37285,50.86674,2018-03-28T22:04:08,2018-03-29T06:34:58
307,88,1,4,4.37642,50.87687,4.36648,50.83597,2018-03-28T22:05:29,2018-03-29T06:35:38
155,72,2,4,4.36309,50.83659,4.37916,50.83093,2018-03-28T22:02:31,2018-03-29T06:36:01
282,500,1,4,4.36106,50.87233,4.37463,50.83231,2018-03-28T22:00:34,2018-03-29T06:38:53
236,326,0,4,4.36644,50.8539,4.3628,50.84426,2018-03-28T23:19:24,2018-03-29T06:46:01
478,461,1,4,4.37726,50.86905,4.36761,50.87254,2018-03-28T22:03:41,2018-03-29T06:46:33
440,527,3,4,4.37627,50.82614,4.37116,50.84399,2018-03-28T23:55:48,2018-03-29T06:46:55
469,324,3,4,4.37494,50.8611,4.36308,50.87579,2018-03-28T22:00:18,2018-03-29T06:50:16
0,347,0,4,4.37298,50.86878,4.36677,50.82958,2018-03-28T23:55:27,2018-03-29T06:53:45
121,60,2,4,4.36021,50.8378,4.37047,50.85626,2018-03-28T22:10:30,2018-03-29T06:55:01
485,457,1,4,4.37785,50.87568,4.36665,50.83493,2018-03-29T22:04:37,2018-03-30T05:01:29
345,105,3,4,4.36254,50.8792,4.37564,50.87985,2018-03-29T22:06:56,2018-03-30T05:07:34
59,65,3,4,4.3729,50.84851,4.36372,50.8474,2018-03-29T22:09:50,2018-03-30T05:07:59
260,2,0,4,4.37346,50.84978,4.37097,50.82579,2018-03-29T23:13:24,2018-03-30T05:10:31
154,505,0,4,4.36772,50.87429,4.36913,50.86282,2018-03-29T22:00:14,2018-03-30T05:13:29
8,438,1,4,4.37041,50.85518,4.36624,50.84991,2018-03-29T22:04:52,2018-03-30T05:16:48
337,354,1,4,4.36784,50.82805,4.36068,50.8415,2018-03-29T23:41:55,2018-03-30T05:26:47
221,4,3,4,4.3631,50.85032,4.36906,50.86765,2018-03-29T22:08:49,2018-03-30T05:26:49
69,48,3,4,4.36432,50.86859,4.37737,50.87453,2018-03-29T22:00:25,2018-03-30T05:29:30
297,176,2,4,4.3678,50.86587,4.37093,50.85862,2018-03-29T23:29:43,2018-03-30T05:31:16
443,240,0,4,4.3634,50.82771,4.36983,50.8339,2018-03-29T22:00:22,2018-03-30T05:32:39
229,213,2,4,4.37218,50.82567,4.36392,50.85409,2018-03-29T22:00:56,2018-03-30T05:34:07
136,447,2,4,4.37712,50.83704,4.36836,50.83137,2018-03-29T22:01:25,2018-03-30T05:34:55
75,410,0,4,4.37814,50.8569,4.3771,50.82128,2018-03-29T22:03:57,2018-03-30T05:35:12
2,516,2,4,4.36354,50.85798,4.36192,50.83554,2018-03-29T22:09:38,2018-03-30T05:41:22
53,313,3,4,4.36283,50.847,4.37889,50.85566,2018-03-29T22:01:00,2018-03-30T05:41:32
321,103,2,4,4.37715,50.8756,4.37034,50.87375,2018-03-29T22:08:39,2018-03-30T05:47:09
441,253,2,4,4.36171,50.85298,4.37302,50.82611,2018-03-29T22:03:02,2018-03-30T05:52:33
74,224,0,4,4.37539,50.82319,4.36077,50.8583,2018-03-29T23:34:38,2018-03-30T05:57:30
149,19,3,4,4.37769,50.82276,4.36184,50.8698,2018-03-29T22:00:39,2018-03-30T05:59:37
549,289,1,4,4.36852,50.82195,4.37394,50.82545,2018-03-29T23:50:55,2018-03-30T06:05:36
132,24,0,4,4.37322,50.876,4.36496,50.82846,2018-03-29T22:04:24,2018-03-30T06:08:11
228,110,3,4,4.36189,50.83832,4.36348,50.86424,2018-03-29T22:03:26,2018-03-30T06:10:20
313,384,0,4,4.36977,50.87728,4.36076,50.82761,2018-03-29T22:00:42,2018-03-30T06:10:58
347,236,0,4,4.37794,50.8644,4.36316,50.83416,2018-03-29T22:00:04,2018-03-30T06:11:38
294,124,0,4,4.36898,50.85632,4.37645,50.84211,2018-03-29T23:51:22,2018-03-30T06:12:09
569,1,2,4,4.36133,50.8685,4.37026,50.86476,2018-03-29T22:03:48,2018-03-30T06:14:11
404,118,3,4,4.36653,50.85782,4.36695,50.85472,2018-03-29T22:07:05,2018-03-30T06:14:41
20,76,0,4,4.362,50.8332,4.36973,50.87941,2018-03-29T22:01:53,2018-03-30T06:19:36
350,139,0,4,4.36948,50.8451,4.36983,50.82239,2018-03-29T22:02:50,2018-03-30T06:20:12
271,467,3,4,4.36039,50.84699,4.37402,50.86457,2018-03-29T23:06:00,2018-03-30T06:21:28
237,322,1,4,4.36943,50.84382,4.37075,50.83926,2018-03-29T22:00:57,2018-03-30T06:25:16
234,462,0,4,4.36537,50.84708,4.36248,50.86664,2018-03-29T23:52:09,2018-03-30T06:26:12
591,69,1,4,4.36745,50.86277,4.37075,50.86063,2018-03-29T22:05:55,2018-03-30T06:28:04
511,67,3,4,4.37275,50.84018,4.37315,50.82757,2018-03-29T22:05:03,2018-03-30T06:28:14
330,353,3,4,4.37524,50.82035,4.37948,50.83505,2018-03-29T22:05:20,2018-03-30T06:28:58
343,185,1,4,4.36392,50.83166,4.37526,50.87911,2018-03-29T23:01:45,2018-03-30T06:29:01
328,71,1,4,4.36072,50.84649,4.36147,50.86049,2018-03-29T22:00:27,2018-03-30T06:34:46
358,202,1,4,4.36482,50.86833,4.36336,50.87538,2018-03-29T23:56:38,2018-03-30T06:34:47
37,397,1,4,4.36358,50.85032,4.36036,50.86646,2018-03-29T22:01:18,2018-03-30T06:38:32
276,118,2,4,4.36401,50.8234,4.37876,50.87498,2018-03-29T22:05:55,2018-03-30T06:39:14
496,250,0,4,4.37579,50.86278,4.36792,50.83786,2018-03-29T22:06:50,2018-03-30T06:39:35
15,150,2,4,4.36597,50.82249,4.3636,50.8624,2018-03-29T22:01:56,2018-03-30T06:39:42
258,342,1,4,4.36994,50.82728,4.37715,50.82925,2018-03-29T22:05:28,2018-03-30T06:41:13
349,319,2,4,4.37079,50.85004,4.37746,50.84466,2018-03-29T22:04:27,2018-03-30T06:41:41
389,105,1,4,4.36246,50.82832,4.37261,50.87193,2018-03-29T22:07:40,2018-03-30T06:42:28
303,328,3,4,4.36707,50.86381,4.36828,50.86728,2018-03-29T22:06:47,2018-03-30T06:43:13
382,83,0,4,4.36232,50.82396,4.37966,50.82946,2018-03-29T22:04:13,2018-03-30T06:50:37
274,196,1,4,4.361,50.85927,4.37554,50.82514,2018-03-29T23:56:30,2018-03-30T06:58:39
284,358,1,4,4.36632,50.84133,4.36629,50.83538,2018-03-29T22:06:47,2018-03-30T06:59:08
345,133,2,4,4.3642,50.82481,4.36562,50.82961,2018-03-30T22:10:03,2018-03-31T05:01:28
260,400,0,4,4.37099,50.87631,4.37167,50.84506,2018-03-30T22:02:07,2018-03-31T05:01:32
561,122,2,4,4.36155,50.82989,4.37165,50.83222,2018-03-30T23:34:26,2018-03-31T05:02:47
337,269,1,4,4.37467,50.85044,4.36553,50.87942,2018-03-30T23:25:43,2018-03-31T05:05:53
63,286,0,4,4.36761,50.82583,4.36994,50.85412,2018-03-30T22:02:09,2018-03-31T05:06:08
318,217,3,4,4.37741,50.87425,4.36405,50.87274,2018-03-30T23:45:28,2018-03-31T05:07:58
580,23,0,4,4.37678,50.82864,4.37229,50.83656,2018-03-30T22:13:45,2018-03-31T05:08:18
534,285,2,4,4.37955,50.85956,4.37116,50.82631,2018-03-30T22:34:53,2018-03-31T05:17:41
571,508,1,4,4.36314,50.8376,4.37138,50.84889,2018-03-30T22:15:41,2018-03-31T05:19:03
121,415,3,4,4.36958,50.83735,4.36286,50.85264,2018-03-30T22:02:49,2018-03-31T05:19:18
291,135,1,4,4.36281,50.85256,4.36456,50.86309,2018-03-30T23:38:58,2018-03-31T05:20:27
211,519,3,4,4.36963,50.84608,4.36158,50.87243,2018-03-30T22:03:35,2018-03-31T05:21:06
232,101,0,4,4.36624,50.82339,4.37866,50.84712,2018-03-30T23:49:55,2018-03-31T05:21:15
526,120,1,4,4.36555,50.87076,4.36473,50.84554,2018-03-30T22:05:14,2018-03-31T05:24:38
311,421,1,4,4.37533,50.85346,4.37005,50.8476,2018-03-30T22:06:22,2018-03-31T05:25:00
590,448,0,4,4.36729,50.83643,4.37471,50.86689,2018-03-30T22:07:12,2018-03-31T05:25:38
336,49,0,4,4.37649,50.87324,4.37648,50.8477,2018-03-30T23:09:43,2018-03-31T05:30:29
236,52,1,4,4.3654,50.86601,4.37697,50.84122,2018-03-30T23:15:14,2018-03-31T05:31:22
261,312,3,4,4.36471,50.87069,4.37021,50.84589,2018-03-30T23:11:37,2018-03-31T05:33:05
163,94,2,4,4.36884,50.86548,4.37064,50.8701,2018-03-30T23:34:58,2018-03-31T05:33:56
243,198,0,4,4.36814,50.86901,4.36127,50.85991,2018-03-30T22:05:07,2018-03-31T05:36:51
253,106,2,4,4.3634,50.86732,4.37158,50.84514,2018-03-30T22:10:44,2018-03-31T05:38:03
226,90,2,4,4.37968,50.87005,4.37316,50.8377,2018-03-30T22:01:58,2018-03-31T05:38:56
372,155,2,4,4.37957,50.84348,4.36043,50.85935,2018-03-30T22:07:59,2018-03-31T05:38:56
289,248,0,4,4.3751,50.86743,4.3733,50.83541,2018-03-30T22:01:03,2018-03-31T05:39:14
404,523,0,4,4.37782,50.85019,4.36946,50.82581,2018-03-30T22:00:04,2018-03-31T05:40:43
134,175,3,4,4.37427,50.83303,4.37514,50.86387,2018-03-30T22:02:50,2018-03-31T05:52:02
207,88,1,4,4.36434,50.85281,4.37251,50.83811,2018-03-30T22:00:35,2018-03-31T05:52:05
160,259,3,4,4.3683,50.82047,4.36953,50.8495,2018-03-30T22:05:31,2018-03-31T05:52:40
577,260,3,4,4.36273,50.86583,4.37942,50.83524,2018-03-30T23:16:16,2018-03-31T05:53:31
559,285,3,4,4.37892,50.86327,4.37504,50.83486,2018-03-30T22:21:21,2018-03-31T05:55:36
255,79,2,4,4.36463,50.84521,4.37493,50.83331,2018-03-30T22:00:13,2018-03-31T05:57:16
203,147,2,4,4.37471,50.86629,4.36969,50.87856,2018-03-30T22:07:51,2018-03-31T05:58:48
222,289,1,4,4.36889,50.83093,4.37602,50.86443,2018-03-30T22:00:41,2018-03-31T05:59:44
398,74,1,4,4.36466,50.86158,4.37658,50.84175,2018-03-30T22:05:10,2018-03-31T06:02:27
293,103,1,4,4.36453,50.84737,4.37841,50.83291,2018-03-30T23:37:01,2018-03-31T06:07:04
152,365,3,4,4.367,50.85928,4.36352,50.83537,2018-03-30T22:00:33,2018-03-31T06:07:35
202,399,1,4,4.36916,50.84042,4.36228,50.83483,2018-03-30T23:32:46,2018-03-31T06:10:02
175,439,3,4,4.361,50.82589,4.36608,50.85879,2018-03-30T23:14:45,2018-03-31T06:11:11
450,122,3,4,4.36514,50.84239,4.37342,50.83206,2018-03-30T22:06:15,2018-03-31T06:12:49
250,410,1,4,4.37744,50.84694,4.36811,50.84398,2018-03-30T22:03:50,2018-03-31T06:16:29
501,239,1,4,4.37816,50.83216,4.36038,50.82712,2018-03-30T22:04:48,2018-03-31T06:22:30
383,541,0,4,4.36421,50.83887,4.3602,50.87586,2018-03-30T22:02:05,2018-03-31T06:25:14
354,223,2,4,4.36797,50.82782,4.3701,50.86887,2018-03-30T23:01:48,2018-03-31T06:30:46
119,242,2,4,4.3644,50.8614,4.37813,50.83909,2018-03-30T22:00:34,2018-03-31T06:30:47
401,527,0,4,4.36963,50.86231,4.37045,50.84064,2018-03-30T22:11:23,2018-03-31T06:30:58
425,77,1,4,4.36605,50.84003,4.36942,50.86675,2018-03-30T22:03:03,2018-03-31T06:32:56
320,180,2,4,4.37601,50.84898,4.36429,50.83899,2018-03-30T22:05:50,2018-03-31T06:35:12
474,387,0,4,4.36085,50.82956,4.36844,50.86439,2018-03-30T22:08:02,2018-03-31T06:38:16
36,257,2,4,4.379,50.83302,4.36859,50.8279,2018-03-30T22:19:53,2018-03-31T06:38:54
432,93,1,4,4.36841,50.85831,4.36013,50.84033,2018-03-30T22:03:03,2018-03-31T06:39:15
599,369,2,4,4.37734,50.86619,4.37521,50.82307,2018-03-30T23:08:16,2018-03-31T06:39:19
416,12,3,4,4.37447,50.82967,4.36596,50.87167,2018-03-30T22:00:07,2018-03-31T06:43:07
12,255,1,4,4.37913,50.841,4.37549,50.83029,2018-03-30T22:04:12,2018-03-31T06:43:42
141,488,2,4,4.36812,50.85275,4.37139,50.8707,2018-03-30T22:35:21,2018-03-31T06:43:42
221,6,0,4,4.37903,50.84603,4.37987,50.8454,2018-03-30T22:04:58,2018-03-31T06:43:53
397,225,1,4,4.37016,50.86575,4.36132,50.87066,2018-03-30T23:37:03,2018-03-31T06:44:32
118,493,0,4,4.37544,50.8387,4.3794,50.85724,2018-03-30T23:31:11,2018-03-31T06:44:59
490,244,3,4,4.37219,50.82234,4.37149,50.83398,2018-03-30T22:15:25,2018-03-31T06:47:33
546,197,3,4,4.37117,50.83214,4.3606,50.86055,2018-03-30T22:07:43,2018-03-31T06:48:27
528,199,1,4,4.36272,50.82591,4.36844,50.84987,2018-03-30T23:15:36,2018-03-31T06:48:54
523,39,2,4,4.37828,50.84636,4.37235,50.85752,2018-03-30T23:42:34,2018-03-31T06:49:11
328,389,0,4,4.37713,50.86113,4.36235,50.86636,2018-03-30T23:45:32,2018-03-31T06:49:15
535,448,0,4,4.37152,50.85204,4.36327,50.82174,2018-03-30T22:59:18,2018-03-31T06:53:03
357,290,1,4,4.36599,50.85422,4.36339,50.85898,2018-03-30T23:34:30,2018-03-31T06:55:20
149,516,0,4,4.36184,50.8698,4.36714,50.8489,2018-03-30T22:02:05,2018-03-31T06:58:37
217,66,2,4,4.37355,50.86857,4.37384,50.84098,2018-03-31T22:06:54,2018-04-01T05:01:39
75,67,1,4,4.36582,50.8784,4.37698,50.84561,2018-03-31T22:03:01,2018-04-01T05:03:29
214,528,0,4,4.37212,50.87859,4.36265,50.8327,2018-03-31T23:21:57,2018-04-01T05:05:44
431,53,2,4,4.37772,50.83203,4.37717,50.82879,2018-03-31T22:01:35,2018-04-01T05:10:12
174,13,0,4,4.37475,50.8582,4.36289,50.82962,2018-03-31T22:00:24,2018-04-01T05:10:34
175,412,3,4,4.3627,50.84876,4.37045,50.83142,2018-03-31T22:01:52,2018-04-01T05:14:17
390,218,0,4,4.37835,50.87746,4.36742,50.85022,2018-03-31T22:00:19,2018-04-01T05:15:10
496,145,0,4,4.37025,50.84698,4.36844,50.83184,2018-03-31T22:03:27,2018-04-01T05:23:05
21,432,2,4,4.36211,50.85932,4.36484,50.8303,2018-03-31T22:00:42,2018-04-01T05:28:05
249,259,3,4,4.36694,50.8336,4.3752,50.85555,2018-03-31T23:07:43,2018-04-01T05:29:01
287,381,2,4,4.3759,50.85754,4.36094,50.83665,2018-03-31T23:43:44,2018-04-01T05:30:12
13,531,3,4,4.37127,50.82346,4.37194,50.84139,2018-03-31T22:06:36,2018-04-01T05:30:18
481,166,1,4,4.37827,50.83263,4.37178,50.85366,2018-03-31T22:04:11,2018-04-01T05:32:12
294,408,0,4,4.36765,50.87465,4.37248,50.85498,2018-03-31T22:11:22,2018-04-01T05:32:47
41,524,0,4,4.37435,50.8476,4.37153,50.87442,2018-03-31T22:01:28,2018-04-01T05:34:45
301,95,2,4,4.36967,50.83161,4.36048,50.82158,2018-03-31T22:02:40,2018-04-01T05:38:16
472,334,2,4,4.37816,50.83813,4.3623,50.84292,2018-03-31T22:10:32,2018-04-01T05:39:04
585,70,1,4,4.3721,50.82487,4.36764,50.83806,2018-03-31T22:00:31,2018-04-01T05:40:09
540,164,0,4,4.36964,50.82715,4.36588,50.82036,2018-03-31T23:10:53,2018-04-01T05:41:30
569,149,0,4,4.3674,50.84662,4.37814,50.83013,2018-03-31T22:04:47,2018-04-01T05:42:27
386,193,2,4,4.37678,50.83544,4.36182,50.84955,2018-03-31T22:05:58,2018-04-01T05:42:36
205,338,2,4,4.37805,50.84492,4.3627,50.8202,2018-03-31T23:01:31,2018-04-01T05:42:47
513,481,3,4,4.36893,50.85635,4.37047,50.87276,2018-03-31T22:04:08,2018-04-01T05:45:42
295,502,0,4,4.37709,50.84164,4.36235,50.8646,2018-03-31T22:08:20,2018-04-01T05:45:43
529,345,1,4,4.36958,50.839,4.37755,50.83284,2018-03-31T22:00:16,2018-04-01T05:47:52
188,405,1,4,4.36432,50.85093,4.36188,50.84334,2018-03-31T23:52:41,2018-04-01T05:49:15
76,11,2,4,4.37156,50.84724,4.37787,50.84215,2018-03-31T23:55:33,2018-04-01T05:50:22
370,524,1,4,4.37214,50.84561,4.36485,50.86298,2018-03-31T22:10:59,2018-04-01T05:53:20
177,493,2,4,4.37418,50.84358,4.36313,50.86943,2018-03-31T22:23:30,2018-04-01T05:59:17
111,315,1,4,4.36022,50.82691,4.37337,50.86434,2018-03-31T22:02:26,2018-04-01T06:08:06
316,50,0,4,4.3699,50.87827,4.37022,50.8546,2018-03-31T22:07:03,2018-04-01T06:10:01
78,414,3,4,4.37608,50.83743,4.37465,50.84776,2018-03-31T22:03:03,2018-04-01T06:10:07
305,198,1,4,4.37641,50.86787,4.37306,50.84762,2018-03-31T22:00:03,2018-04-01T06:11:57
